Tweet_ID,Tweet,Sentiment
2491,@user @user @user @user My favorite holiday dish is the classic pumpkin pie. My Tia Sue used to make me my very own pie every year until she passed away a few days after thanksgiving some years back iLoveTMobile Sweepstakes,1
2492,@user I'll try adding fresh dill and red onion tomorrow with a little garlic salt! Yummy,1
2493,@user Are u even a woman? Jk babe lololol. I don’t like pumpkin spice so..,0
2494,"This time of year is SO COLD where I live that I always find myself turning to warm, soothing meals. This Sprouted Quinoa Cardamom Nut Porridge hits the spot! ➡️ RECIPE here: gutfriendly gutfriendlyrecipe sproutedquinoa quinoa porridge",1
2495,@user i love garlic,1
2496,why does literally nobody know what lentils are????,0
2497,@user Winter is coming and along with it an Orwellian woke creepy crawly inverted value system and a CCP sponsored potato suffering from dementia to rule the world. Stop paying up for fiction when the real life perversions are happening in real time for free.,0
2498,"@user @user ...for parsley, celery and parsnips!! Yes, Yes. Jean Vanier with with supplement by Pan Prezes PanPrezesNews BeSerious !",1
2499,@user My most recent hangover cure has been cucumber a d humous. Would recommend,1
2500,Best French Onion Dip,1
2501,@user A wrap with any of those fresh veggies and a chutney or tomato relish or horseradish sauce would be DELISH.,1
2502,@user I happen to think the cauliflower more beautiful than the rose.,1
2503,Those short ribs yams collard greens rice &amp; gravy was hella bomb I should’ve use A1 sauce 😂😩,1
2504,"@user The video is so amazing!🌞😘 How many men do it to you at the same time and invade you, wow, great!😉🍑🍆😊 When I see this, my eggplant grows instantly and I can barely hold back until my cream squirts out!❤️💋🍆😋",1
2505,@user @user @user @user @user That’s true. All cabbage family greens smells like dead farts. My wife makes me cook collards outside. Don’t get me started on kimchi.,0
2506,"I just really don’t understand how he doesn’t understand that voting has never been 100% capacity. A lot of people chose not to vote. But this election was literal life and death and we came out to vote. So duh, numbers are different, you toe-eyed cabbage PsychoTrump",0
2507,"@user So cute, you look like you're wearing a big dress! 😂💕",1
2508,I Had A Chicken Leg A Potato With Gravy And Green Beans For Dinner It Was Scrumptious 😋,1
2509,"@user @user Yo. Chili =/= shitty beans, this is like saying tomato soup is basically spaghetti sauce. Have you ever cooked before?",0
2510,@user @user Not candy corn! That’s my fave! I’m thinking those orange puffy peanuts.,1
2511,"Flaky pastry, melted cheese, and tangy red onion chutney — these sausage rolls are a gift that keeps on giving 😅 Recipe here: Thanks ig/niallkirkland for the inspiration 🙌 MyproteinKitchen",1
2512,@user hiii! :) still waiting for my ewo albums pa but will tell you if ever :),1
2513,"早上好! Let's make a sandwich to start a beautiful day! Open the fridge, and grab two pieces of croissants. Take tuna as the protein, tomato and spinach as veggies. Finally, add some mayo and provolone cheese. Have it with a cup of sparkling water. Enjoy your morning!",1
2514,Yams are delicious,1
2515,"This is what I made for myself! :)) Miso ramen w/ Enoki mushrooms, Seaweed, Carrots, Jalapeño, Radish, Baby bok choy (...I forgot to add it when I took pictures lol) +Soy Potstickers 🥰 Vegan",1
2516,@user hey I made the garlic cheese bread from Munchies III last night so and it was a big hit with the fam! We chopped up artichoke hearts and mixed them with the cheese. Sooo good!,1
2517,"RT @user One of the SimplyBetter things I am doing is working to eat mostly whole foods. This is lunch: thin pork chop, whole to…",1
2518,"Delicious, but nae use for vit D. Anyway, if you like carrot salad, toasted pine nuts and pomegranate are a great addition.",1
2519,"Wine And Cheese Could Be Good For Your Brain As You Age So Take That, Kale! via @user",1
2520,My dumb ass bought cabbage instead of lettuce 😒,0
2521,Pumpkin auntie just came over to see her and fell in love.,1
2522,I LOVED Face as a kid!! He actually got me into cauliflower from one particular Blue's Clues episode where he mentioned it! He always made me laugh! 😊,1
2523,Made this last night inspired by .. a really delicious small yellow squash with…,1
2524,my mum bought back a sourdoug sandwich ☺️☺️☺️☺️ it has cheddar omelette with leek onions and eating it was like that bit in ratatouille :’3333,1
2525,"@user Apple cinnamon popcorn is intriguing 👀 tried a few new Hershey Kisses, sugar cookie and mint truffle, both delicious. All-dressed potato chips for the first time which I found disappointing :x Bud Light ugly sweater holiday seltzers which are all surprisingly pretty good!",1
2526,"coronavirus COVID19 ""sars-cov-2"" ""uk covid"" UNICEF is feeding the uk children? that box is not bad? onion, garlic, sugar, spice, beans? on some bread? weetabix? where is the milk? god damn it? jesus is eating like that during pandemic time? that's all you need?",0
2527,I just drank a spinach strawberry smoothie and that shit was actually pretty good .,1
2528,have decided to fight god because I go outside and there is not a single mushroom in sight then what's the fucking point of living huh,0
2529,"Broccoli, avocados, raspberries, lemons &amp;amp; limes, tomatoes, spinach, salmon, and onions are among the healthiest foods in the world.",1
2530,RT @user Nigeria is a country peopled by wicked fools. The difference is now glaring. This is something most families in Nigeria ca…,0
2531,Ever seen a Radish rose ? so cool =),1
2532,"RT @user Look at all the new food coming to Super Nintendo World! Mario Burger, Mushroom pizza bowl, a yummy salad, and a cool-loo…",1
2533,@user It sounds so good. And also like Southern cooking— green beans cooked to death,1
2534,"Today for lunch I had a toasted bagel sandwich. Chicken, lettuce, tomato, bacon, mayo, Dijon. I had a Famous Dave's signature spicy pickle, cup of coffee, &amp; a cupcake, too. The sun is finally shining here! Soon we''ll go to Wal-Mart to buy stocking stuffers for my older boy.",1
2535,@user @user I luv fried okra but boiled or steamed 🤢🤮🤮,0
2536,RT @user @user hi!!! im rice :D tysm for this opportunity! heres some of my art :D,1
2537,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user This guy my guy CHRIS BRIZZ really makes my time deep... I enjoyed deep!! MainaAndKingangi,1
2538,@user @user Clear! Thanks.,1
2539,@user i feel u i feel u if you ever wanna talk about it im available in dms &lt;3,1
2540,@user @user I’m still waiting for my refund from the Port Elizabeth Beach Road McD’s I bought Chicken McBites through Mr Delivery and got these Potato Bites instead. I’ve sent pictures and complaints cause that McDonalds is a mess every time I’m there.,0
2541,Must admit was apprehensive with peppers &amp; cabbage stew on the menu! But should never have doubted the @user crew as was very popular!! 😊 Lots of treats from Neighbourhood Organuc cafe and another great evening in Camden with a beautiful team of volunteers 🤩 GiveAshift,1
2542,"COLD. Turkey, cheddar, lettuce, tomato, mayo, salt, pepper, vinegar. On a roll. Shit is good af 😋",1
2543,@user @user I’m a goddamn onion Mason,0
2544,"*clears throat* I made 0 calorie radish leaf chips, they're way better than kale chips &amp; are perfect for salty crunch cravings 😌",1
2545,@user awww!! you are very masculine to me babe! :),1
2546,@user @user HELL YEAHHH!!!!!!,1
2547,RT @user [201217] 6:25PM KST SEUNGMIN Today's menu is jjimdak*!!! It tastes the best with white rice (T/N: *braised chicken),1
2548,RT @user the avocado filter doesn't work as well today,0
2549,braised watermelon radish is the most Star Trek-looking food,1
2550,Looks likencucumbers &amp; thousand island dressing on a burger instead of lettuce &amp; mayo. Sounds like a great idea,1
2551,Looking for a punchy winter salad? Georgeanne Brennan's Radicchio and Endive with Aged Gouda and Red-Wine Vinaigrette is flavour packed and perfect for all lovers of good cheese🧀 From her book Cheese Obsession published by @user RecipeOfTheDay,1
2552,@user @user It scared me a lot at first! I destroyed some cauliflower and was able to smash it with a fork.,0
2553,"RT @user please join me iin eating one hundred bags of romaine lettuce if you are sick of the CDC rubbing their ass in our faces, with pol…",0
2554,"Or like, ate some asparagus for dinner the night prior? I cannot",0
2555,"bugs gonna say some shit like ""grounded? i gotta stay home anyway!"" and then chuck a fucking carrot at his xbox",0
2556,I asked the avocado socks guy where to buy them from. Pls reply soon i need to buy them fr i love the socks,1
2557,Really dassit? 😂😂😂 ok u got it!! Yea I dragged ur bird ass. Nothing eles need to be said U had to result to me making a onion cry 😂😂😂 u keep showing ur hoe card sis girl bye,0
2558,"Celebratory red wine &amp; an avocado hair mask, bliss!😍",1
2559,📷 sh2jw: Commission works :) Cucumber ♥ potato ;P &gt;&gt; Commission request,1
2560,@user i hate it here,0
2561,I wish to delete bread and butter pickles off the face of the earth why would you do that to a cucumber and disgrace the name of GOOD pickles,0
2562,@user same i hate avocados but i cant suport him on thw cucumber thing,0
2563,"RT @user ""It was disturbing. I was like 'Carrot, who did this?'"" said the woman who named the deer.",0
2564,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Justice4SSRDec17 U know wat guys I have seen him in my dreams yesterday night..I was so happy he was shooting somewhere 🥺🥺But I wish ye he ho,1
2565,@user BRO WHY IS THE LETTUCE SO FUCKIN BIG LMAOO,0
2566,"@user you know what is good on that, breakfast sandwich on garlic bread itisawesome",1
2567,"RT @user Beat makers be naming tracks ""garlic bread"" and they'll be some of the best music you'll here",1
2568,RT @user Fried asparagus is the shit !!!!,0
2569,"@user So you're still ignoring my question, aren't you? This could go on for a long time, and I'm really bored of arguing with someone that has the IQ of a parsnip, so this is where I mute the conversation. Buh-bye, Chuckles Jr.",0
